time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1696936528523,BGGN 271,068,270322,Mesirov; Jill P.,9998,0,9999,1
1696936528523,BGGN 271,069,270368,Meyer; Justin Raymond,9998,0,9999,1
1696936528523,BGGN 271,070,270369,Mishra; Jyoti,9999,0,9999,0
1696936528523,BGGN 271,071,270370,Muotri; Alysson,9995,0,9999,4
1696936528523,BGGN 271,072,270371,Neal; Sonya E,9998,0,9999,1
1696936528523,BGGN 271,073,270372,Panda; Satchidananda,9999,0,9999,0
1696936528523,BGGN 271,074,270373,Pantham; Priyadarshini,9998,0,9999,1
1696936528523,BGGN 271,075,270374,Petrie; Katherine Lynn,9997,0,9999,2
1696936528523,BGGN 271,076,270452,Pride; David Tevis,9998,0,9999,1
1696936528523,BGGN 271,077,270469,Rennison; Diana,9999,0,9999,0
1696936528523,BGGN 271,078,270471,Rissman; Robert Andrew,9998,0,9999,1
1696936528523,BGGN 271,079,270476,Rivera; Fabian Chavez,9999,0,9999,0
1696936528523,BGGN 271,080,270479,Rivera-Nieves; Jesus,9998,0,9999,1
1696936528523,BGGN 271,081,270487,Saier; Milton H.,9996,0,9999,3
1696936528523,BGGN 271,082,270488,Sander; Maike,9998,0,9999,1
1696936528523,BGGN 271,083,270522,Schenk; Simon,9998,0,9999,1
1696936528523,BGGN 271,084,270538,Schlaepfer; David,9999,0,9999,0
1696936528523,BGGN 271,085,270539,Schroeder; Julian I,9997,0,9999,2
1696936528523,BGGN 271,086,270544,Shao; Jianhua,9998,0,9999,1
1696936528523,BGGN 271,087,270545,Shurin; Jonathan,9998,0,9999,1
1696936528523,BGGN 271,088,270552,Simonson; Tatum Sasha Summ,9998,0,9999,1
1696936528523,BGGN 271,089,270553,Smith; David M.,9998,0,9999,1
1696936528523,BGGN 271,090,270572,Spitzer; Nicholas,9999,0,9999,0
1696936528523,BGGN 271,091,270573,Sun; Bryan Kee-Hong,9998,0,9999,1
1696936528523,BGGN 271,092,270574,Tamayo; Pablo,9998,0,9999,1
1696936528523,BGGN 271,093,270575,Thackray; Varykina G.,9997,0,9999,2
1696936528523,BGGN 271,094,270576,Traver; David,9998,0,9999,1
1696936528523,BGGN 271,095,270577,Wahlin; Karl Jonas,9994,0,9999,5
1696936528523,BGGN 271,096,270578,Witztum; Joseph Lee,9999,0,9999,0
1696936528523,BGGN 271,097,270579,Wu; Chengbiao,9999,0,9999,0
1696936528523,BGGN 271,098,270580,Yeo; Eugene Wei-Ming,9996,0,9999,3
1696936528523,BGGN 271,099,270581,Zanetti; Maurizio,9998,0,9999,1
1696936528523,BGGN 271,100,270582,Zarrinpar; Amir,9997,0,9999,2
1696936528523,BGGN 271,101,270583,Zhang; Dong-Er,9998,0,9999,1
1696936528523,BGGN 271,102,270584,Zheng; Binhai,9998,0,9999,1
1696936528523,BGGN 271,103,270585,Wilhelm; James E.,9999,0,9999,0
1696936528523,BGGN 271,104,288657,Allen; Nicola J,9999,0,9999,0
1696936528523,BGGN 271,105,288658,Banegas; Matthew Patrick,9998,0,9999,1
1696936528523,BGGN 271,106,288659,Breen; Ellen C.,9997,0,9999,2
1696936528523,BGGN 271,107,288660,Briggs; Steven,9997,0,9999,2
1696936528523,BGGN 271,108,288661,Cohen; Shiran,9998,0,9999,1
1696936528523,BGGN 271,109,288662,Coufal; Nicole Gabriele,9998,0,9999,1
1696936528523,BGGN 271,110,288663,De Guglielmo; Giordano,9997,0,9999,2
1696936528523,BGGN 271,111,288664,Feldstein; Ariel E,9998,0,9999,1
1696936528523,BGGN 271,112,288665,Gilbert; Jack Anthony,9999,0,9999,0
1696936528523,BGGN 271,113,288666,Gleeson; Joseph Gerard,9998,0,9999,1
1696936528523,BGGN 271,114,288667,Golden; Susan S.,9998,0,9999,1
1696936528523,BGGN 271,115,288668,Gustafsson; Asa Birgitta,9997,0,9999,2
1696936528523,BGGN 271,116,288669,Hamdoun; Amr,9998,0,9999,1
1696936528523,BGGN 271,117,288670,Jiang; Qingfei,9998,0,9999,1
1696936528523,BGGN 271,118,288671,Kaech; Susan Michelle,9998,0,9999,1
1696936528523,BGGN 271,119,288672,Leutgeb; Stefan,9998,0,9999,1
1696936528523,BGGN 271,120,288675,Lu; Pengzhe,9998,0,9999,1
1696936528523,BGGN 271,121,288700,Lykke-Andersen; Jens,9998,0,9999,1
1696936528523,BGGN 271,122,288702,Mukamel; Eran A,9998,0,9999,1
1696936528523,BGGN 271,123,288708,Muroyama; Andrew David,9998,0,9999,1
1696936528523,BGGN 271,124,288709,O'Donoghue; Anthony John,9998,0,9999,1
1696936528523,BGGN 271,125,288710,Pruneda-Paz; Jose L.,9997,0,9999,2
1696936528523,BGGN 271,126,288711,Rana; Tariq,9997,0,9999,2
1696936528523,BGGN 271,127,288712,Risbrough; Victoria Blythe,9998,0,9999,1
1696936528523,BGGN 271,128,288715,Schoeneberg; Johannes,9998,0,9999,1
1696936528523,BGGN 271,129,288755,Sigurdson; Christina,9997,0,9999,2
1696936528523,BGGN 271,130,288758,Steinmetz; Nicole F,9998,0,9999,1
1696936528523,BGGN 271,131,288759,Telese; Francesca,9998,0,9999,1
1696936528523,BGGN 271,132,288761,Troemel; Emily Ruth,9997,0,9999,2
1696936528523,BGGN 271,133,288762,Wilkinson; Miles Frome,9998,0,9999,1
1696936528523,BGGN 271,134,288763,Ying; Wei,9998,0,9999,1
1696936528523,BGGN 271,135,288764,Zengler; Karsten B,9998,0,9999,1
1696936528523,BGGN 271,136,288766,Zhao; Yunde,9998,0,9999,1
1696936528523,BGGN 271,137,288767,Zuniga; Elina I,9998,0,9999,1
1696936528523,BGGN 271,138,301469,Castle; Michael James,9998,0,9999,1
1696936528523,BGGN 271,139,301483,Church; Kellie Breen,9998,0,9999,1
1696936528523,BGGN 271,140,301484,Esko; Jeffrey D.,9998,0,9999,1
1696936528523,BGGN 271,141,301498,Furnari; Frank,9998,0,9999,1
1696936528523,BGGN 271,142,301499,Lee; Yun Sok,9998,0,9999,1
1696936528523,BGGN 271,143,301504,Lowy; Andrew,9999,0,9999,0
1696936528523,BGGN 271,144,301513,Makino; Aya,9998,0,9999,1
1696936528523,BGGN 271,145,301517,McHugh; Colleen A,9998,0,9999,1
1696936528523,BGGN 271,146,301518,Morris; Gerald P,9998,0,9999,1
1696936528523,BGGN 271,147,301519,Nieh; James Charles,9998,0,9999,1
1696936528523,BGGN 271,148,301522,Perry; Michael William,9998,0,9999,1
1696936528523,BGGN 271,149,301523,Sheikh; Farah,9998,0,9999,1
1696936528523,BGGN 271,150,301533,Su; Chih-Ying,9998,0,9999,1
1696936528523,BGGN 271,151,301534,Suel; Gurol Mehmet,9998,0,9999,1
1696936528523,BGGN 271,152,301535,Tye; Kay M,9998,0,9999,1
1696936528523,BGGN 271,153,301536,Welsbie; Derek,9998,0,9999,1
1696936528523,BGGN 271,154,301538,Yaksh; Tony L.,9998,0,9999,1
1696936528523,BGGN 271,155,301539,Yang; Jing,9998,0,9999,1
1696936528523,BGGN 271,156,301540,Zheng; Ye,9997,0,9999,2
1696936528523,BGGN 271,157,355396,Greenspan; Ralph J.,9998,0,9999,1
1696936528523,BGGN 271,158,363306,Parast; Mana,9998,0,9999,1
1696936528950,BGGN 272,A00,252304,Lo; Stanley M.,36,0,40,4
1696936529382,BGGN 283,A00,279721,Karlseder; Jan & Saghatelian; Alan,0,2,5,5
1696936529382,BGGN 283,B00,252353,Golden; James W,0,0,5,5
1696936529382,BGGN 283,D00,252366,Golden; Susan S.,0,0,5,5
1696936529382,BGGN 283,E00,252368,Allen; Eric,0,0,5,5
1696936529382,BGGN 283,F00,252464,Mayfield; Stephen P.,0,0,5,5
1696936529806,BGGN 284,A00,252465,Pekkurnaz Banghart; Gulcin,0,0,5,5
1696936530235,BGGN 285,A00,252467,Wertheim; Joel Okrent,1,0,5,4
1696936530235,BGGN 285,B00,252785,Muroyama; Andrew David,0,1,5,5
1696936530664,BGGN 293,A00,252807,Park; Ji Young,1,0,30,29
1696936531092,BGJC 204,A00,252818,Lu; Li-Fan & Chang; John Tzu-yu,9972,0,9999,27
1696936531519,BGJC 215,A00,252833,Owens; Melinda Tsao-Ying & Tour; Ella,4,0,10,6
1696936532053,BGRD 200,001,271830,Achim; Cristian L,9998,0,9999,1
1696936532053,BGRD 200,002,271845,Ackerman; Susan,9995,0,9999,4
1696936532053,BGRD 200,003,271846,Akbari; Omar Sultan,9993,0,9999,6
1696936532053,BGRD 200,004,271847,Allen; Eric,9997,0,9999,2
1696936532053,BGRD 200,005,271848,Allen; Nicola J,9994,0,9999,5
1696936532053,BGRD 200,006,271857,Alperin; Mariann,9999,0,9999,0
1696936532053,BGRD 200,007,271858,Aoi; Mikio C,9999,0,9999,0
1696936532053,BGRD 200,008,271859,Augustine; Vineet,9997,0,9999,2
1696936532053,BGRD 200,009,271866,Ayres; Janelle Samantha,9997,0,9999,2
1696936532053,BGRD 200,010,271867,Ayyagari; Radha,9998,0,9999,1
1696936532053,BGRD 200,011,271868,Banghart; Matthew Ryan,9998,0,9999,1
1696936532053,BGRD 200,012,271876,Benna; Marcus K,9998,0,9999,1
1696936532053,BGRD 200,013,271877,Bennett; Eric J,9998,0,9999,1
1696936532053,BGRD 200,014,271885,Bloodgood; Brenda Laurie,9998,0,9999,1
1696936532053,BGRD 200,015,271886,Briggs; Steven,9996,0,9999,3
1696936532053,BGRD 200,016,271888,Bui; Jack D,9998,0,9999,1
1696936532053,BGRD 200,017,271892,Busch; Wolfgang,9998,0,9999,1
1696936532053,BGRD 200,018,271896,Callaway; Edward M,9998,0,9999,1
1696936532053,BGRD 200,019,271897,Campana; Wendy M.,9999,0,9999,0
1696936532053,BGRD 200,020,271909,Carter; Hannah Kathryn,9999,0,9999,0
1696936532053,BGRD 200,021,271913,Chang; John Tzu-yu,9998,0,9999,1
1696936532053,BGRD 200,022,271914,Chen; Ju,9998,0,9999,1
1696936532053,BGRD 200,023,271922,Chen; Xu,9996,0,9999,3
1696936532053,BGRD 200,024,271924,Cherqui; Stephanie,9994,0,9999,5
1696936532053,BGRD 200,025,271926,Cho; Yoshitake,9998,0,9999,1
1696936532053,BGRD 200,026,271927,Chu; Hiutung,9999,0,9999,0
1696936532053,BGRD 200,027,271956,Cleland; Elsa Eleanor,9996,0,9999,3
1696936532053,BGRD 200,028,271957,Cook-Andersen; Heidi Leigh,9997,0,9999,2
1696936532053,BGRD 200,029,271958,Cooke; James Edward,9998,0,9999,1
1696936532053,BGRD 200,030,271959,Cooper; Kimberly Lynn,9997,0,9999,2
1696936532053,BGRD 200,031,271960,Crews; Leslie Anne,9999,0,9999,0
1696936532053,BGRD 200,032,272015,Crotty Alexander; Laura E,9995,0,9999,4
1696936532053,BGRD 200,033,272016,Daneman; Richard,9999,0,9999,0
1696936532053,BGRD 200,034,272165,Daugherty; Matthew Dorton,9994,0,9999,5
1696936532053,BGRD 200,035,272166,De Silva; Shermin,9998,0,9999,1
1696936532053,BGRD 200,036,272439,Desai; Arshad,9996,0,9999,3
